Chronosequence,Age,AGB,PI,Reference,
Eastern Pará 2,5,135.9346595,Ima C.G. Vieira,"Vieira, I. C. G. et al. (2003) Remote Sens. Environ. 87, 470-481",
Eastern Pará 2,6,11.61245949,Ima C.G. Vieira,"Vieira, I. C. G. et al. (2003) Remote Sens. Environ. 87, 470-481",
Eastern Pará 2,6,11.97079389,Ima C.G. Vieira,"Vieira, I. C. G. et al. (2003) Remote Sens. Environ. 87, 470-481",
Eastern Pará 2,6,25.34754968,Ima C.G. Vieira,"Vieira, I. C. G. et al. (2003) Remote Sens. Environ. 87, 470-481",
Eastern Pará 2,6,45.7074682,Ima C.G. Vieira,"Vieira, I. C. G. et al. (2003) Remote Sens. Environ. 87, 470-481",
Eastern Pará 2,8,219.6527718,Ima C.G. Vieira,"Vieira, I. C. G. et al. (2003) Remote Sens. Environ. 87, 470-481",
Eastern Pará 2,8.5,83.8692583,Ima C.G. Vieira,"Vieira, I. C. G. et al. (2003) Remote Sens. Environ. 87, 470-481",
Eastern Pará 3,11,27.1544712,Ima C.G. Vieira,"Vieira, I. C. G. et al. (2003) Remote Sens. Environ. 87, 470-481",
Eastern Pará 3,11,4.063667088,Ima C.G. Vieira,"Vieira, I. C. G. et al. (2003) Remote Sens. Environ. 87, 470-481",
Eastern Pará 3,2,0.291540353,Ima C.G. Vieira,"Vieira, I. C. G. et al. (2003) Remote Sens. Environ. 87, 470-481",
Eastern Pará 3,2,3.089556226,Ima C.G. Vieira,"Vieira, I. C. G. et al. (2003) Remote Sens. Environ. 87, 470-481",
Eastern Pará 3,20,87.56161502,Ima C.G. Vieira,"Vieira, I. C. G. et al. (2003) Remote Sens. Environ. 87, 470-481",
Eastern Pará 3,20,185.4007531,Ima C.G. Vieira,"Vieira, I. C. G. et al. (2003) Remote Sens. Environ. 87, 470-481",
Eastern Pará 3,40,442.5816018,Ima C.G. Vieira,"Vieira, I. C. G. et al. (2003) Remote Sens. Environ. 87, 470-481",
Eastern Pará 3,40,262.8916487,Ima C.G. Vieira,"Vieira, I. C. G. et al. (2003) Remote Sens. Environ. 87, 470-481",
Eastern Pará 3,6,55.5466689,Ima C.G. Vieira,"Vieira, I. C. G. et al. (2003) Remote Sens. Environ. 87, 470-481",
Eastern Pará 3,6,5.593899314,Ima C.G. Vieira,"Vieira, I. C. G. et al. (2003) Remote Sens. Environ. 87, 470-481",
Eastern Pará 3,65,282.1986689,Ima C.G. Vieira,"Vieira, I. C. G. et al. (2003) Remote Sens. Environ. 87, 470-481",
Eastern Pará 3,70,590.1492663,Ima C.G. Vieira,"Vieira, I. C. G. et al. (2003) Remote Sens. Environ. 87, 470-481",
El Carite,12,114.4430953,"T. Mitchell Aide, Maria Uriarte","Aide, T. M. et al. (2000) Restor. Ecol. 8, 328-338",
El Carite,12,69.18037815,"T. Mitchell Aide, Maria Uriarte","Aide, T. M. et al. (2000) Restor. Ecol. 8, 328-338",
El Carite,13,78.53558467,"T. Mitchell Aide, Maria Uriarte","Aide, T. M. et al. (2000) Restor. Ecol. 8, 328-338",
El Carite,13,131.3433674,"T. Mitchell Aide, Maria Uriarte","Aide, T. M. et al. (2000) Restor. Ecol. 8, 328-338",
El Carite,24,253.7930384,"T. Mitchell Aide, Maria Uriarte","Aide, T. M. et al. (2000) Restor. Ecol. 8, 328-338",
El Carite,24,104.8858944,"T. Mitchell Aide, Maria Uriarte","Aide, T. M. et al. (2000) Restor. Ecol. 8, 328-338",
El Carite,25,110.8637251,"T. Mitchell Aide, Maria Uriarte","Aide, T. M. et al. (2000) Restor. Ecol. 8, 328-338",
El Carite,25,61.06961221,"T. Mitchell Aide, Maria Uriarte","Aide, T. M. et al. (2000) Restor. Ecol. 8, 328-338",
El Carite,36,141.1320815,"T. Mitchell Aide, Maria Uriarte","Aide, T. M. et al. (2000) Restor. Ecol. 8, 328-338",
El Carite,36,196.6421222,"T. Mitchell Aide, Maria Uriarte","Aide, T. M. et al. (2000) Restor. Ecol. 8, 328-338",
El Carite,37,138.5982345,"T. Mitchell Aide, Maria Uriarte","Aide, T. M. et al. (2000) Restor. Ecol. 8, 328-338",
El Carite,37,112.9127625,"T. Mitchell Aide, Maria Uriarte","Aide, T. M. et al. (2000) Restor. Ecol. 8, 328-338",
El Carite,4,26.31323581,"T. Mitchell Aide, Maria Uriarte","Aide, T. M. et al. (2000) Restor. Ecol. 8, 328-338",
El Carite,4,36.86739312,"T. Mitchell Aide, Maria Uriarte","Aide, T. M. et al. (2000) Restor. Ecol. 8, 328-338",
El Carite,4,16.07494277,"T. Mitchell Aide, Maria Uriarte","Aide, T. M. et al. (2000) Restor. Ecol. 8, 328-338",
El Carite,4,13.48099446,"T. Mitchell Aide, Maria Uriarte","Aide, T. M. et al. (2000) Restor. Ecol. 8, 328-338",
El Carite,51,165.6798341,"T. Mitchell Aide, Maria Uriarte","Aide, T. M. et al. (2000) Restor. Ecol. 8, 328-338",
El Carite,51,106.336721,"T. Mitchell Aide, Maria Uriarte","Aide, T. M. et al. (2000) Restor. Ecol. 8, 328-338",
El Carite,52,221.2723415,"T. Mitchell Aide, Maria Uriarte","Aide, T. M. et al. (2000) Restor. Ecol. 8, 328-338",
El Carite,52,256.774433,"T. Mitchell Aide, Maria Uriarte","Aide, T. M. et al. (2000) Restor. Ecol. 8, 328-338",
El Carite,75,220.7022559,"T. Mitchell Aide, Maria Uriarte","Aide, T. M. et al. (2000) Restor. Ecol. 8, 328-338",
El Carite,76,224.1771611,"T. Mitchell Aide, Maria Uriarte","Aide, T. M. et al. (2000) Restor. Ecol. 8, 328-338",
El Carite,76,344.0103249,"T. Mitchell Aide, Maria Uriarte","Aide, T. M. et al. (2000) Restor. Ecol. 8, 328-338",
El Carite,76,247.1590361,"T. Mitchell Aide, Maria Uriarte","Aide, T. M. et al. (2000) Restor. Ecol. 8, 328-338",
El Carite,76,251.6430781,"T. Mitchell Aide, Maria Uriarte","Aide, T. M. et al. (2000) Restor. Ecol. 8, 328-338",
El Carite,76,161.2729835,"T. Mitchell Aide, Maria Uriarte","Aide, T. M. et al. (2000) Restor. Ecol. 8, 328-338",
El Carite,76,131.6831657,"T. Mitchell Aide, Maria Uriarte","Aide, T. M. et al. (2000) Restor. Ecol. 8, 328-338",
El Carite,77,289.9771844,"T. Mitchell Aide, Maria Uriarte","Aide, T. M. et al. (2000) Restor. Ecol. 8, 328-338",
El Carite,OG,268.8227295,"T. Mitchell Aide, Maria Uriarte","Aide, T. M. et al. (2000) Restor. Ecol. 8, 328-338",
El Carite,OG,191.4469388,"T. Mitchell Aide, Maria Uriarte","Aide, T. M. et al. (2000) Restor. Ecol. 8, 328-338",
El Carite,OG,165.5548178,"T. Mitchell Aide, Maria Uriarte","Aide, T. M. et al. (2000) Restor. Ecol. 8, 328-338",
El Ocote 1,14,102.0067504,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 1,15,95.79873286,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 1,15,89.53761064,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 1,16,99.2091383,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 1,16,39.98651429,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 1,2,4.865088481,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 1,2,12.54761802,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 1,28,140.5537679,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 1,29,133.3809707,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 1,3,17.42958481,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 1,3,13.68451133,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 1,6,64.26305018,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 1,75,163.0992235,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 1,75,215.6878074,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 1,75,163.3380007,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 1,75,167.5021519,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 1,75,187.0948886,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 1,75,167.4364006,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 1,75,78.50519691,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 1,75,204.142503,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 1,75,110.5011218,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 1,75,126.2163154,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 1,75,130.7881387,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 1,75,172.0002426,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 1,75,136.9915778,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 1,75,154.4949733,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 1,9,69.36775667,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 1,9,70.54719305,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 1,9,53.73169342,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 1,OG,216.6732753,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 1,OG,304.7833074,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 1,OG,440.4561652,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 1,OG,288.5762634,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 1,OG,368.7876599,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 1,OG,2063.403856,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 1,OG,299.6671316,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 1,OG,486.9122728,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 1,OG,1196.027694,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 1,OG,259.4170089,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 1,OG,583.4704954,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 1,OG,156.7944162,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 1,OG,367.9512126,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 1,OG,697.1053872,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,10,85.6219854,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,10,27.60799796,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,11,58.17841179,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,11,52.19544069,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,12,74.51142598,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,12,111.063124,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,13,128.0673918,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,14,94.81077415,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,14,81.63309789,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,15,167.8824091,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,15,122.563403,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,15,102.5125306,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,16,50.72250281,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,17,78.1620513,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,17,67.68456643,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,21,141.7956842,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,23,126.0518599,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,23,72.86007726,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,24,90.07264438,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,25,101.0391165,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,25,130.5357576,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,3,28.75631541,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,3,36.29776474,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,3,4.910707429,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,3,3.20823601,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,3,10.73727474,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,30,160.1303348,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,30,159.0499936,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,30,238.8197331,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,38,127.1218206,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,38,81.3216719,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,38,114.519812,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,38,240.5395665,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,38,360.8173803,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,4,27.54311007,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,5,30.40837634,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,5,81.90822048,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,5,14.28395254,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,6,157.8984921,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,6,11.7645328,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,7,43.64845405,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,7,39.55945146,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,7,16.21603478,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,75,106.4563753,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,75,209.8532664,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,75,137.6966576,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,75,136.127588,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,75,74.33917933,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,75,101.0655304,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,75,279.8409898,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,75,214.1078368,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,75,96.21761181,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,75,162.1160232,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,75,164.5624708,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,75,125.6811768,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,75,255.1479357,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,75,86.48897775,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,75,409.2977322,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,75,397.1058089,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,8,97.5376438,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,9,48.19981929,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,9,42.16029361,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,9,22.33539796,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,OG,213.39914,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,OG,1413.361814,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,OG,355.641811,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,OG,278.8565291,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,OG,333.5858899,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,OG,161.0966242,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,OG,729.2126472,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,OG,177.1839591,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,OG,186.8628287,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,OG,170.4219351,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,OG,381.9983558,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
El Ocote 2,OG,758.627302,"Ben H.J. de Jong, Susana Ochoa Gaona","Orihuela-Belmonte, D. E. et al. (2013) Agric., Ecosyst. Environ. 171, 72-84",
